"Reference1","Reference2","Control415","Control416","Infected829","Infected830","Infected831","Infected832","dilution"
10.219,9.953,4.967,4.838,7.999,9.977,7.621,9.439,0.164236202806776
9.197,9.265,3.431,3.285,6.754,9.082,5.699,9.838,0.041059050701694
9.798,9.078,2.898,2.615,5.079,10.155,3.8,9.04,0.0102647626754235
9.314,8.779,2.592,2.485,3.649,9.038,3.227,8.387,0.00256619066885587
7.886,8.002,2.506,2.221,2.891,8.305,2.653,7.663,0.000641547667213968
6.923,6.773,2.464,2.409,2.593,6.388,2.597,6.696,0.000160386916803492
5.022,4.574,2.459,2.515,2.502,4.602,2.201,4.344,4.0096729200873e-05
3.819,3.461,2.427,2.21,2.355,3.431,2.093,3.73,1.00241823002183e-05
3.258,2.85,2.16,2.3,2.553,2.891,2.592,3.017,2.50604557505456e-06
2.557,2.626,2.334,2.615,2.359,2.521,2.371,2.336,6.26511393763641e-07
2.576,2.521,2.373,2.317,2.29,2.278,2.218,2.633,1.5662784844091e-07
2.249,2.489,2.359,2.406,2.5,2.254,2.431,2.531,3.91569621102276e-08
