"Reference1","Reference2","Control335","Control336","Infected669","Infected670","Infected671","Infected672","dilution"
10.258,9.636,4.644,4.562,8.541,10.543,9.288,9.964,0.165074292900801
9.695,9.786,3.447,3.262,7.191,9.939,9.08,10.024,0.0412685732252001
9.893,10.012,2.805,2.537,5.129,10.34,8.778,9.615,0.0103171433063
10.3,9.612,2.417,2.275,3.703,9.155,6.193,9.5,0.00257928582657501
8.289,7.831,2.163,2.245,2.612,8.958,4.11,8.392,0.000644821456643752
6.825,6.717,2.328,2.13,2.327,6.559,3.183,6.375,0.000161205364160938
4.685,4.639,1.984,2.067,2.031,5.304,2.533,4.818,4.03013410402345e-05
3.25,3.467,1.985,2.033,2.203,3.711,2.27,3.115,1.00753352600586e-05
2.66,2.572,2.105,2.18,2.009,2.779,2.15,2.679,2.51883381501466e-06
2.375,2.285,2.01,2.061,2.155,2.3,2.341,2.357,6.29708453753664e-07
2.239,2.215,2.244,2.046,1.99,2.028,1.909,2.15,1.57427113438416e-07
2.291,2.167,2.044,2.194,2.177,2.036,2.014,1.822,3.9356778359604e-08
