"Reference1","Reference2","Control419","Control420","Infected837","Infected838","Infected839","Infected840","dilution"
6.257,6.157,2.862,2.842,5.788,5.195,6.049,6.023,0.153671695966974
5.681,6.172,2.028,2.101,6.096,4.275,5.932,5.803,0.0384179239917435
5.859,5.917,1.719,1.723,5.78,2.949,6.244,5.176,0.00960448099793587
5.473,5.484,1.438,1.582,5.889,2.218,5.27,4.397,0.00240112024948397
4.881,4.654,1.553,1.499,4.819,1.812,5.263,3.086,0.000600280062370992
3.849,4.023,1.413,1.414,4.101,1.507,4.431,2.416,0.000150070015592748
3.167,2.79,1.474,1.449,2.864,1.445,2.931,1.79,3.7517503898187e-05
2.195,2.213,1.372,1.362,2.28,1.421,2.402,1.631,9.37937597454675e-06
1.678,1.761,1.398,1.453,1.822,1.462,1.82,1.558,2.34484399363669e-06
1.557,1.546,1.44,1.587,1.506,1.432,1.613,1.525,5.86210998409172e-07
1.467,1.562,1.315,1.439,1.435,1.238,1.47,1.392,1.46552749602293e-07
1.421,1.475,1.329,1.389,1.327,1.375,1.426,1.343,3.66381874005733e-08
