"Reference1","Reference2","Control325","Control326","Infected649","Infected650","Infected651","Infected652","dilution"
11.46,11.112,4.191,4.476,10.687,10.408,6.156,10.402,0.117083995722679
11.858,10.964,3.037,3.125,10.336,9.9,4.478,9.782,0.0292709989306696
10.288,10.48,2.378,2.422,10.145,9.065,2.966,7.209,0.00731774973266741
10.847,10.272,2.23,2.132,8.773,7.679,2.31,5.138,0.00182943743316685
8.982,9,1.804,2.134,7.192,5.308,2.192,3.518,0.000457359358291713
6.947,6.826,1.844,2.083,4.573,3.122,1.998,2.716,0.000114339839572928
4.697,5.126,1.976,1.844,3.745,2.476,1.949,2.355,2.85849598932321e-05
3.448,3.019,1.998,2.005,2.603,2.348,1.985,2.106,7.14623997330802e-06
2.547,2.214,2.02,1.9,2.269,2.027,2.082,2.146,1.786559993327e-06
2.028,2.035,1.921,1.92,2.195,1.995,2.145,2.045,4.46639998331751e-07
2.128,2.159,1.969,1.805,2.118,1.894,2.077,2.128,1.11659999582938e-07
2.052,1.996,2.026,2.119,1.954,1.893,2.087,1.991,2.79149998957345e-08
