"Reference1","Reference2","Control159","Control160","Infected317","Infected318","Infected319","Infected320","dilution"
11.044,11.477,4.135,4.527,9.988,9.618,6.985,5.696,0.101045561851903
11.208,10.331,3.581,3.294,8.522,8.494,4.767,4.254,0.0252613904629757
10.187,10.174,2.686,2.866,6.321,6.304,3.255,3.026,0.00631534761574393
9.985,9.079,2.514,2.382,4.524,4.893,3.045,2.651,0.00157883690393598
8.124,8.21,2.468,2.39,3.607,3.207,2.422,2.466,0.000394709225983996
7.109,6.407,2.362,2.546,2.898,2.985,2.453,2.354,9.86773064959989e-05
4.637,4.71,2.431,2.367,2.585,2.373,2.425,2.349,2.46693266239997e-05
3.634,3.354,2.383,2.394,2.376,2.201,2.571,2.355,6.16733165599993e-06
2.648,2.63,2.297,2.356,2.363,2.309,2.537,2.498,1.54183291399998e-06
2.535,2.534,2.424,2.462,2.511,2.369,2.328,2.384,3.85458228499996e-07
2.55,2.68,2.598,2.339,2.438,2.282,2.365,2.46,9.63645571249989e-08
2.441,2.244,2.465,2.381,2.28,2.156,2.415,2.192,2.40911392812497e-08
