"Reference1","Reference2","Control151","Control152","Infected301","Infected302","Infected303","Infected304","dilution"
10.634,10.524,4.023,3.851,3.556,9.999,4.084,10.436,0.107484895487045
10.463,10.02,2.834,2.823,2.699,8.665,2.877,10.009,0.0268712238717613
9.159,9.731,2.271,2.242,2.092,8.077,2.421,9.35,0.00671780596794033
9.627,9.057,1.94,1.815,1.805,6.562,1.87,8.394,0.00167945149198508
7.486,8.322,1.784,1.67,1.784,4.115,1.828,7.044,0.000419862872996271
6.03,6.247,1.736,1.773,1.927,2.833,1.708,4.582,0.000104965718249068
4.064,4.289,1.813,1.701,1.731,2.259,1.91,3.008,2.62414295622669e-05
2.684,2.894,1.747,1.766,1.803,2.033,1.798,2.241,6.56035739056673e-06
2.155,2.264,1.709,1.665,1.686,1.702,1.792,2.028,1.64008934764168e-06
1.862,1.854,1.688,1.82,1.722,1.726,1.779,1.734,4.10022336910421e-07
1.733,1.655,1.646,1.782,1.66,1.787,1.723,1.774,1.02505584227605e-07
1.748,1.705,1.673,1.694,1.636,1.716,1.854,1.855,2.56263960569013e-08
