"Reference1","Reference2","Control431","Control432","Infected861","Infected862","Infected863","Infected864","dilution"
9.643,9.529,3.911,4.007,9.287,9.707,9.49,9.66,0.123873765388808
9.488,9.422,2.66,2.802,7.726,9.551,8.869,9.453,0.0309684413472019
9.426,9.082,2.076,2.235,5.859,9.413,8.446,9.277,0.00774211033680048
8.754,8.408,1.886,2.191,4.977,8.656,6.54,8.432,0.00193552758420012
7.344,7.498,1.716,1.865,3.386,7.819,5.823,7.803,0.00048388189605003
6.265,6.071,1.863,1.805,2.292,6.514,4.004,5.396,0.000120970474012508
4.377,4.203,1.765,1.733,1.887,4.776,2.732,3.794,3.02426185031269e-05
2.996,2.861,1.814,1.771,1.814,2.985,1.938,2.761,7.56065462578172e-06
2.315,2.107,1.888,1.906,1.698,2.438,1.981,2.226,1.89016365644543e-06
2.021,2.051,1.793,1.851,1.782,2.014,1.805,1.951,4.72540914111358e-07
1.908,1.821,1.686,1.62,1.675,1.861,1.721,1.79,1.18135228527839e-07
1.821,1.772,1.636,1.716,1.691,1.708,1.886,1.837,2.95338071319598e-08
