"Reference1","Reference2","Control117","Control118","Infected233","Infected234","Infected235","Infected236","dilution"
12.139,13.094,4.628,5.3,12.473,8.313,4.562,11.686,0.116619605477775
12.61,12.247,3.321,3.429,12.15,6.458,3.48,12.433,0.0291549013694437
12.197,12.345,2.722,2.991,11.185,3.783,2.876,11.746,0.00728872534236092
11.266,11.383,2.581,2.54,10.537,2.922,2.283,11.463,0.00182218133559023
10.055,9.358,2.244,2.462,8.799,2.53,2.166,10.659,0.000455545333897558
7.752,7.675,2.159,2.339,6.52,2.474,2.23,8.007,0.000113886333474389
6.255,5.953,2.343,2.294,4.52,2.362,2.115,4.977,2.84715833685974e-05
3.898,3.678,2.293,2.182,3.392,2.281,2.284,3.589,7.11789584214934e-06
3.045,2.794,2.42,2.235,2.503,2.342,2.258,2.853,1.77947396053733e-06
2.476,2.576,2.184,2.224,2.477,2.197,2.204,2.466,4.44868490134334e-07
2.338,2.149,2.293,2.363,2.207,2.285,2.358,2.305,1.11217122533583e-07
2.297,2.208,2.302,2.225,2.36,2.167,2.342,2.283,2.78042806333959e-08
