"Reference1","Reference2","Control377","Control378","Infected753","Infected754","Infected755","Infected756","dilution"
8.57,7.63,3.879,3.676,7.228,5.915,6.816,7.621,0.158067249408622
7.75,8.474,2.87,2.857,6.811,4.763,4.945,7.649,0.0395168123521556
8.023,8.017,2.278,2.111,5.137,3.375,3.991,7.877,0.0098792030880389
7.479,7.024,1.961,1.995,3.78,2.616,2.899,7.297,0.00246980077200973
6.386,6.675,1.857,1.904,2.751,2.191,2.205,6.77,0.000617450193002431
5.461,5.845,1.97,2.01,2.307,2.286,2.147,6.062,0.000154362548250608
3.627,4.029,1.745,1.905,1.968,1.989,2.105,4.002,3.8590637062652e-05
2.901,2.597,1.782,2.023,2.015,1.919,1.957,3.156,9.64765926566299e-06
2.38,2.341,2.056,1.946,1.873,2.165,1.969,2.47,2.41191481641575e-06
2.228,2.189,1.9,2.07,2.041,1.874,2.008,1.941,6.02978704103937e-07
1.997,1.808,1.98,1.851,1.767,2.063,1.64,1.945,1.50744676025984e-07
1.917,1.917,1.943,2.031,1.813,1.958,1.982,1.877,3.7686169006496e-08
