"Reference1","Reference2","Control083","Control084","Infected165","Infected166","Infected167","Infected168","dilution"
13.733,14.591,5.922,4.816,5.542,14.077,4.892,14.398,0.136996622089744
13.809,13.898,3.088,3.296,3.478,15.135,3.201,15.311,0.034249155522436
14.779,13.529,2.409,2.472,2.467,14.668,2.282,14.51,0.00856228888060899
12.828,13.111,1.957,1.983,1.986,13.581,1.897,11.858,0.00214057222015225
10.912,12.519,1.811,1.728,1.784,9.197,1.886,11.613,0.000535143055038062
8.115,9.128,1.785,1.609,1.783,7.676,1.704,7.944,0.000133785763759515
5.514,5.931,1.562,1.69,1.678,5.228,1.763,5.928,3.34464409398789e-05
3.558,3.689,1.68,1.666,1.602,3.449,1.655,3.376,8.36161023496972e-06
2.294,2.801,1.848,1.744,1.782,2.202,1.704,2.2,2.09040255874243e-06
2.033,2.159,1.598,1.7,1.83,2.008,1.661,2.036,5.22600639685607e-07
1.729,1.715,1.604,1.686,1.684,1.858,1.679,1.871,1.30650159921402e-07
1.689,1.766,1.776,1.686,1.616,1.778,1.68,1.84,3.26625399803505e-08
