"Reference1","Reference2","Control209","Control210","Infected417","Infected418","Infected419","Infected420","dilution"
8.931,8.669,3.663,3.79,6.565,8.166,4.066,6.837,0.0913606535515566
8.453,8.693,3.134,2.962,5.417,8.502,3.186,5.768,0.0228401633878892
8.452,8.257,2.915,2.745,4.145,8.042,2.701,4.275,0.00571004084697229
7.293,7.292,2.541,2.589,3.069,7.521,2.639,3.203,0.00142751021174307
6.928,6.424,2.439,2.708,2.787,6.746,2.416,2.962,0.000356877552935768
4.96,5.21,2.575,2.511,2.646,5.396,2.717,2.59,8.9219388233942e-05
3.957,3.995,2.419,2.395,2.736,4.043,2.423,2.491,2.23048470584855e-05
3.462,3.077,2.443,2.507,2.452,3.292,2.385,2.357,5.57621176462138e-06
2.821,2.669,2.642,2.683,2.543,2.706,2.533,2.356,1.39405294115534e-06
2.623,2.645,2.604,2.633,2.752,2.631,2.487,2.546,3.48513235288836e-07
2.582,2.452,2.547,2.521,2.414,2.545,2.566,2.43,8.7128308822209e-08
2.672,2.638,2.627,2.65,2.459,2.81,2.467,2.457,2.17820772055522e-08
