"Reference1","Reference2","Control155","Control156","Infected309","Infected310","Infected311","Infected312","dilution"
9.412,9.307,4.356,4.247,5.356,6.158,8.457,7.754,0.1466332121111
9.029,9.277,3.357,3.119,4.044,4.415,8.408,7.103,0.0366583030277751
8.311,8.184,2.942,2.834,3.123,3.147,7.756,5.883,0.00916457575694377
8.359,8.545,2.378,2.551,2.653,2.907,5.897,4.013,0.00229114393923594
7.53,7.806,2.258,2.485,2.257,2.395,4.889,3.011,0.000572785984808985
6.158,5.961,2.02,2.288,2.147,2.273,3.547,2.973,0.000143196496202246
4.874,4.532,2.304,2.223,2.038,2.375,3.01,2.406,3.57991240505616e-05
3.507,3.189,2.362,2.242,2.195,2.307,2.373,2.206,8.9497810126404e-06
2.667,2.751,2.168,2.34,2.166,2.419,2.464,2.191,2.2374452531601e-06
2.598,2.374,2.268,2.213,2.304,2.369,2.282,2.298,5.59361313290025e-07
2.099,2.17,2.271,2.269,2.12,2.36,2.234,2.337,1.39840328322506e-07
2.23,2.208,2.195,2.47,2.402,2.364,2.473,2.144,3.49600820806265e-08
