"Reference1","Reference2","Control153","Control154","Infected305","Infected306","Infected307","Infected308","dilution"
12.916,13.028,4.596,4.847,9.732,13.792,8.383,10.658,0.11685703951636
11.046,11.135,3.317,3.72,8.276,11.707,7.179,10.412,0.0292142598790899
10.139,10.085,2.936,3.086,6.811,10.314,5.456,8.171,0.00730356496977247
9.73,9.694,2.78,2.73,5.335,9.381,3.75,6.14,0.00182589124244312
8.078,8.448,2.764,2.562,4.151,8.149,3.162,4.701,0.00045647281061078
6.378,6.772,2.801,2.459,3.111,6.462,2.525,3.833,0.000114118202652695
4.8,4.832,2.638,2.483,2.723,4.705,2.681,3.076,2.85295506631737e-05
3.466,3.503,2.681,2.771,2.496,3.671,2.572,2.579,7.13238766579343e-06
2.826,2.705,2.395,2.729,2.622,3.03,2.552,2.7,1.78309691644836e-06
2.562,2.592,2.893,2.857,2.836,2.805,2.63,2.294,4.4577422911209e-07
2.718,2.699,2.59,2.479,2.485,2.669,2.478,2.384,1.11443557278022e-07
2.661,2.471,2.57,2.51,2.596,2.463,2.598,2.81,2.78608893195056e-08
