"Reference1","Reference2","Control137","Control138","Infected273","Infected274","Infected275","Infected276","dilution"
10.98,10.011,4.126,4.193,6.437,8.734,10.477,10.522,0.108847391432887
9.219,9.198,3.357,3.531,5.224,8.1,9.112,9.418,0.0272118478582217
8.349,7.666,2.897,3.031,3.935,6.764,8.436,8.772,0.00680296196455541
7.429,7.718,2.664,2.778,3.195,5.72,6.963,7.814,0.00170074049113885
6.542,6.318,2.696,2.849,2.805,4.756,6.389,6.651,0.000425185122784713
5.574,5.763,2.658,2.483,2.918,3.477,5.051,5.617,0.000106296280696178
4.205,4.167,2.649,2.66,2.834,3.183,4.074,4.387,2.65740701740446e-05
3.457,3.371,2.727,2.598,2.647,2.811,3.102,3.367,6.64351754351115e-06
3.07,3.03,2.746,2.622,2.703,2.679,2.642,3.136,1.66087938587779e-06
2.98,2.79,2.784,2.611,2.82,2.714,2.802,2.921,4.15219846469447e-07
3.123,2.723,2.922,2.794,2.78,2.646,2.707,2.924,1.03804961617362e-07
2.761,2.39,2.652,2.972,2.609,2.585,2.803,3.073,2.59512404043404e-08
