"Reference1","Reference2","Control041","Control042","Infected081","Infected082","Infected083","Infected084","dilution"
12.23,13.229,4.525,4.61,12.081,5.514,11.125,5.233,0.168458634749148
11.736,11.394,3.695,3.594,11.377,3.816,9.838,3.88,0.042114658687287
10.406,9.879,2.943,2.897,10.628,3.231,8.421,3.128,0.0105286646718217
8.638,8.878,2.674,2.763,10.006,2.892,7.33,2.924,0.00263216616795544
8.062,7.943,2.59,2.672,8.499,2.533,6.039,2.578,0.000658041541988859
6.355,6.263,2.499,2.483,7.078,2.387,4.139,2.405,0.000164510385497215
4.901,4.955,2.402,2.847,5.392,2.63,3.578,2.519,4.11275963743037e-05
3.483,3.773,2.651,2.449,4.264,2.477,2.886,2.434,1.02818990935759e-05
2.967,3.176,2.355,2.56,3.327,2.535,2.671,2.784,2.57047477339398e-06
2.795,2.765,2.55,2.492,2.729,2.584,2.687,2.427,6.42618693348495e-07
2.66,2.549,2.496,2.457,2.591,2.43,2.569,2.407,1.60654673337124e-07
2.542,2.619,2.454,2.571,2.483,2.482,2.601,2.549,4.0163668334281e-08
